Date,Transaction ID,Branch,City,Product,SKU,Category,Qty,Unit Price SAR,Total SAR,Cost SAR,Payment Method
2026-09-26,TX-B3_growing_supermarket-d45-000001,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,card
2026-09-26,TX-B3_growing_supermarket-d45-000002,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,mada
2026-09-26,TX-B3_growing_supermarket-d45-000003,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,card
2026-09-26,TX-B3_growing_supermarket-d45-000004,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,cash
2026-09-26,TX-B3_growing_supermarket-d45-000005,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,mada
2026-09-26,TX-B3_growing_supermarket-d45-000006,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,mada
2026-09-26,TX-B3_growing_supermarket-d45-000007,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,mada
2026-09-26,TX-B3_growing_supermarket-d45-000008,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,cash
2026-09-26,TX-B3_growing_supermarket-d45-000009,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,cash
2026-09-26,TX-B3_growing_supermarket-d45-000010,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,mada
2026-09-26,TX-B3_growing_supermarket-d45-000011,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,cash
2026-09-26,TX-B3_growing_supermarket-d45-000012,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,mada
2026-09-26,TX-B3_growing_supermarket-d45-000013,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,cash
2026-09-26,TX-B3_growing_supermarket-d45-000014,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,cash
2026-09-26,TX-B3_growing_supermarket-d45-000015,Jeddah - Corniche,Jeddah,Basmati Rice 5kg,GRW-RIC-01,Rice & Grains,1,49.0,49.0,32.0,card
