Date,Transaction ID,Branch,City,Product,SKU,Category,Qty,Unit Price SAR,Total SAR,Cost SAR,Payment Method
2026-09-10,TX-B2_poor_baqala-d30-000001,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,card
2026-09-11,TX-B2_poor_baqala-d30-000002,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,card
2026-09-12,TX-B2_poor_baqala-d30-000003,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-13,TX-B2_poor_baqala-d30-000004,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-14,TX-B2_poor_baqala-d30-000005,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-15,TX-B2_poor_baqala-d30-000006,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-16,TX-B2_poor_baqala-d30-000007,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-17,TX-B2_poor_baqala-d30-000008,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-18,TX-B2_poor_baqala-d30-000009,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-19,TX-B2_poor_baqala-d30-000010,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,card
2026-09-20,TX-B2_poor_baqala-d30-000011,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-21,TX-B2_poor_baqala-d30-000012,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,card
2026-09-22,TX-B2_poor_baqala-d30-000013,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,mada
2026-09-23,TX-B2_poor_baqala-d30-000014,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
2026-09-24,TX-B2_poor_baqala-d30-000015,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,card
2026-09-25,TX-B2_poor_baqala-d30-000016,Riyadh - Souq,Riyadh,Canned Soup Variety,SLW-CAN-04,Canned Goods,1,6.5,6.5,3.8,cash
