Date,Transaction ID,Branch,City,Product,SKU,Category,Qty,Unit Price SAR,Total SAR,Cost SAR,Payment Method
2026-01-05,TX-B5_cash_constrained_restaurant-d00-000001,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,cash
2026-01-06,TX-B5_cash_constrained_restaurant-d00-000002,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,cash
2026-01-07,TX-B5_cash_constrained_restaurant-d00-000003,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,mada
2026-01-08,TX-B5_cash_constrained_restaurant-d00-000004,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,card
2026-01-09,TX-B5_cash_constrained_restaurant-d00-000005,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,card
2026-01-11,TX-B5_cash_constrained_restaurant-d00-000006,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,mada
2026-01-12,TX-B5_cash_constrained_restaurant-d00-000007,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,mada
2026-01-13,TX-B5_cash_constrained_restaurant-d00-000008,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,mada
2026-01-14,TX-B5_cash_constrained_restaurant-d00-000009,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,card
2026-01-15,TX-B5_cash_constrained_restaurant-d00-000010,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,mada
2026-01-16,TX-B5_cash_constrained_restaurant-d00-000011,Khobar - Main Kitchen,Khobar,Saffron 10g Premium,STR-SAF-01,Ingredients,1,0.0,0.0,180.0,cash
